CriticReviewID,CriticID,GameID,PlatformID,review_text,critic_score
167,273,203,6,"It’s without a doubt, one of the greatest action games in the past decade.",90
168,55,203,6,"Bayonetta 2 remains a niche title that will annoy some and be loved by others. Some of its mechanics have been left untouched from the original game, and, most importantly, it's pretty much the same deal all over again... and yet, this remains one of the finest specimens of hack 'n' slash-y, brawling fun...now on its perfect home: Nintendo Switch.",90
169,334,203,6,"Bayonetta 2 looks and plays better than ever, and somehow surpasses the original. A must have action game.",90
170,4,203,6,Bayonetta 2 is one of the best beat them all you can play at this time.,90
171,22,203,6,"Bayonetta 2 for Switch is easily one of the best ports that has received the console. Yeah, its the same game that we already played on the Wii U and it doesn't offer anything new aside from the amiibo functionality. However, this is not something necessarily bad because it is still the great, awesome and hectic action game we loved but in a portable version. Even those who have own the first version need to add this fantastic title to their Switch library.",90
172,401,203,6,"Bayonetta 2 may not be appealing to everyone. Its sexuality and over-the-top tone may be a frustration to some. However, from a design and gameplay point of view, it is up there with the best in its genre.",90
173,274,203,6,"If you ever thought about playing either Bayonetta or Bayonetta 2, now is the time. [Issue #32 – March/April 2018, p. 67]",90
174,129,203,6,The adventures of the sexy witch were superb when thye were first released on the Wii U and -even though there’s nothing really new to find in this edition- they remain superb on Nintendo’s newest console.,90
175,133,203,6,"The fastest, most spectacular and most beautiful action game on the Nintendo Switch so far. Belongs in every collection.",87
176,5,203,6,"Platinum Games did a solid job with the conversion of the sequel to one of the best action games ever. I would have wished for a higher resolution (at least docked) and more visual finetuning, though. And I could do without the “pay-to-shortcut” Amiibo implementation. Having said that, this still is an instant classic.",86
177,225,203,6,"Even after all these years, Bayonetta 2 on the Nintendo 2 is still a very fun experience with a great gaming engine, exceptional graphics and a female protagonist that will make you laugh and also give you a healthy dose of controller rage. Best of all, Bayonetta 2 adds to the franchise with more crazy gameplay and a ridiculous story but more importantly, a decent Nintendo Switch experience.",86
178,200,203,6,"Bayonetta 2 remains one of Platinum’s best games, and is a treat on Switch just as it was on Wii U.",85
179,220,203,6,"Bayonetta 2 is a beautiful sequel to one of the best stylish action game ever. If you haven't played it already, don't miss it on Nintendo Switch.",85
180,230,203,6,"Bayonetta 1 & 2 is a very good remaster that brings the witch into the modern age with 720p 60fps display, and above all portability. The only drawback is that the first game shows its age, especially when in portable mode, but the gameplay makes all those complaints irrelevant.",85
181,84,203,6,"Bayonetta 2 represents the highest point touched by the action genre, with a superfine and refined gameplay, and a totally out of the box narrative. The Switch version brings small improvements to the technical sector, and enjoys a portability that everyone now craves.",80
183,41,307,8,"So fun, that you'll find yourself addicted in no time. The controls are simple, but the gameplay is complex and delightful to play. And the killer soundtrack just adds bounty to the beautiful.",96
184,9,307,8,"As a single player experience, Burnout Dominator has really hit top speed and taken down its rivals. The racing is fast paced and thrilling, taking out other cars and even totalling yours is so satisfying. The crashes are huge and compelling to witness and they are certainly some of the best you will see in a driving game.",90
185,179,307,8,"On its own terms, a brilliant racer. But it's not the most comprehensive Burnout ever. [Apr 2007, p.81]",89
186,324,307,8,"Dominator may lack a proper identity, but in terms of visceral action and an absolutely thrilling sense of speed, it's distinctly Burnout - and therefore brilliant. Just be prepared for more of the same. A hell of a lot more. [Issue #152, p.74]",88
187,132,307,8,"Even with the lack of a Crash mode and no online play, Burnout Dominator is a wise investment, even for the Burnout first-timer, especially with a $40 price tag.",85
188,320,307,8,"May be almost too fast and furious for an arcade racing game. Although not an essential addition to the Burnout saga, Burnout Dominator definitely has its moments. Online play is sorely missed. [Apr 2007]",85
189,19,307,8,"Despite the disappointing exclusion of Burnout’s Crash mode, which in my opinion really was one of the franchise’s significant features, and a somewhat surprising lack of online multiplayer, you’ll still find your burning desire for hot racing satiated by Burnout Dominator, although it’s certainly not as dominating on the hot virtual asphalt as its predecessor, Burnout Revenge.",85
190,193,307,8,"It’s not as classic as ""Takedown"" or ""Revenge,"" so it’s a step backwards, but still it’s an enjoyable racer that has it’s problems, but it can be as addictive as the series has been in the past.",83
191,136,307,8,"This game doesn’t really bring anything new to the series, but it’s still a really fun racer, especially with a lot of friends. The tracks are nice, the music is rockin’, and the graphics show what the PS2 can do when it’s being utilized at peak performance.",83
192,188,307,8,"Burnout Dominator may not revolutionize the series or even offer a significant upgrade over Revenge, but it still delivers the goods when it comes to hardcore, fast paced, killer crashing, racing action. What else could a virtual masochist want out of this series?",83
193,147,307,8,"An extension of all the things that made Burnout 3 a success (soundtrack and multiplayer excluded). The steering and speed boost mechanics, course design, and unrivaled thrill-factor come together for another addictive and surreal racing game.",82
